date, pm25, pm10, o3, no2, so2, co
2019/1/20, 54, 14, 17, 24, 5, 
2019/1/21, 38, 18, 25, 35, 4, 
2019/1/22, 49, 14, 25, 18, 4, 
2019/1/23, 31, 15, 25, 29, 3, 
2019/1/24, 34, 16, 19, 35, 5, 
2019/1/25, 36, 19, 25, 33, 4, 
2019/1/26, 46, 12, 27, 15, 3, 
2019/1/27, 38, 13, 33, 23, 4, 
2019/1/28, 27, 16, 29, 23, 5, 
2019/1/29, 35, 17, 29, 22, 5, 
2019/1/30, 33, 14, 21, 17, 4, 
2019/1/31, 28, 12, 30, 20, 3, 
2019/2/1, 27, 9, 32, 15, 4, 
2019/2/2, 25, 10, 28, 17, 5, 
2019/2/3, 28, 29, 9, 45, 4, 
2019/2/4, 66, 44, 11, 52, 7, 
2019/2/5, 84, 33, 11, 39, 6, 
2019/2/6, 69, 41, 8, 46, 7, 
2019/2/7, 83, 34, 18, 37, 7, 
2019/2/8, 72, 29, 17, 31, 5, 
2019/2/9, 72, 19, 20, 17, 5, 
2019/2/10, 52, 15, 26, 27, 5, 
2019/2/11, 32, 19, 26, 30, 7, 
2019/2/12, 41, 31, 23, 40, 6, 
2019/2/13, 62, 32, 21, 38, 7, 
2019/2/14, 62, 39, 16, 45, 7, 
2019/2/15, 75, 35, 33, 27, 5, 
2019/2/16, 66, 22, 34, 25, 5, 
2019/2/17, 47, 29, 21, 32, 5, 
2019/2/18, 55, 40, 25, 36, 5, 
2019/2/19, 65, 47, 29, 41, 4, 
2019/2/20, 69, 51, 31, 41, 5, 
2019/2/21, 72, 48, 28, 48, 6, 
2019/2/22, 68, 44, 24, 45, 6, 
2019/2/23, 67, 41, 40, 30, 5, 
2019/2/24, 66, 41, 31, 50, 6, 
2019/2/25, 68, 46, 32, 41, 5, 
2019/2/26, 72, 31, 33, 44, 5, 
2019/2/27, 52, 32, 24, 50, 6, 
2019/2/28, 55, 32, 38, 37, 4, 
2019/3/1, 60, 28, 36, 34, 4, 
2019/3/2, 60, 30, 36, 30, 4, 
2019/3/3, 55, 31, 33, 20, 4, 
2019/3/4, 39, 23, 34, 20, 3, 
2019/3/5, 29, 19, 31, 22, 3, 
2019/3/6, 30, 12, 35, 24, 4, 
2019/3/7, 23, 18, 29, 30, 4, 
2019/3/8, 46, 20, 34, 28, 4, 
2019/3/9, 57, 27, 27, 27, 4, 
2019/3/10, 69, 19, 30, 26, 4, 
2019/3/11, 57, 22, 34, 32, 4, 
2019/3/12, 60, 26, 37, 22, 5, 
2019/3/13, 72, 28, 32, 30, 4, 
2019/3/14, 79, 33, 27, 45, 5, 
2019/3/15, 77, 40, 37, 33, 4, 
2019/3/16, 89, 36, 34, 24, 4, 
2019/3/17, 81, 32, 35, 19, 5, 
2019/3/18, 80, 15, 38, 21, 6, 
2019/3/19, 48, 13, 37, 24, 5, 
2019/3/20, 47, 14, 37, 29, 4, 
2019/3/21, 43, 20, 40, 33, 4, 
2019/3/22, 50, 27, 38, 22, 4, 
2019/3/23, 68, 22, 38, 19, 4, 
2019/3/24, 59, 20, 40, 25, 4, 
2019/3/25, 53, 19, 41, 21, 4, 
2019/3/26, 56, 19, 32, 33, 4, 
2019/3/27, 51, 21, 41, 32, 4, 
2019/3/28, 49, 25, 44, 28, 4, 
2019/3/29, 47, 29, 47, 20, 4, 
2019/3/30, 43, 27, 33, 19, 4, 
2019/3/31, 49, 14, 30, 26, 4, 
2018/10/1, 47, 25, 31, 30, 2, 
2018/10/2, 40, 32, 28, 34, 3, 
2018/10/3, 44, 35, 33, 42, 3, 
2018/10/4, 52, 39, 41, 45, 3, 
2018/10/5, 67, 39, 46, 41, 2, 
2018/10/6, 69, 24, 35, 12, 2, 
2018/10/7, 41, 21, 29, 24, 3, 
2018/10/8, 29, 48, 32, 23, 3, 
2018/10/9, 35, 29, 27, 28, 3, 
2018/10/10, 48, 28, 20, 28, 2, 
2018/10/11, 64, 20, 23, 20, 3, 
2018/10/12, 56, 25, 31, 34, 3, 
2018/10/13, 64, 18, 31, 15, 2, 
2018/10/14, 50, 18, 26, 25, 3, 
2018/10/15, 44, 25, 26, 32, 4, 
2018/10/16, 55, 24, 32, 32, 4, 
2018/10/17, 54, 21, 29, 32, 4, 
2018/10/18, 52, 14, 23, 23, 4, 
2018/10/19, 40, 17, 28, 20, 3, 
2018/10/20, 39, 28, 27, 21, 3, 
2018/10/21, 53, 61, 28, 36, 4, 
2018/10/22, 68, 47, 32, 35, 4, 
2018/10/23, 67, 50, 23, 52, 4, 
2018/10/24, 82, 47, 29, 48, 4, 
2018/10/25, 77, 43, 11, 47, 4, 
2018/10/26, 80, 26, 23, 23, 4, 
2018/10/27, 63, 16, 29, 15, 4, 
2018/10/28, 50, 17, 30, 23, 4, 
2018/10/29, 54, 24, 24, 21, 3, 
2018/10/30, 68, 21, 23, 25, 4, 
2018/10/31, 65, 22, 26, 26, 4, 
2018/11/1, 60, 15, 25, 25, 4, 
2018/11/2, 45, 20, 24, 33, 5, 
2018/11/3, 52, 27, 23, 27, 5, 
2018/11/4, 66, 15, 29, 24, 4, 
2018/11/5, 49, 15, 28, 22, 4, 
2018/11/6, 37, 16, 26, 28, 5, 
2018/11/7, 43, 21, 20, 31, 5, 
2018/11/8, 57, 14, 31, 17, 4, 
2018/11/9, 38, 11, 27, 16, 4, 
2018/11/10, 31, 14, 65, 17, 3, 
2018/11/11, 40, 19, 27, 33, 4, 
2018/11/12, 49, 26, 13, 30, 4, 
2018/11/13, 56, 36, 18, 30, 4, 
2018/11/14, 62, 28, 24, 28, 3, 
2018/11/15, 58, 25, 14, 27, 4, 
2018/11/16, 57, 21, 23, 22, 4, 
2018/11/17, 53, 19, 23, 22, 4, 
2018/11/18, 50, 14, 26, 24, 4, 
2018/11/19, 39, 13, 27, 23, 3, 
2018/11/20, 39, 15, 29, 25, 3, 
2018/11/21, 41, 20, 20, 28, 4, 
2018/11/22, 53, 17, 28, 25, 4, 
2018/11/23, 44, 26, 13, 30, 5, 
2018/11/24, 66, 18, 25, 20, 4, 
2018/11/25, 52, 13, 32, 23, 4, 
2018/11/26, 32, 23, 24, 33, 4, 
2018/11/27, 50, 45, 7, 44, 6, 
2018/11/28, 86, 46, 7, 37, 5, 
2018/11/29, 91, 31, 66, 34, 5, 
2018/11/30, 69, 28, 147, 34, 4, 
2018/12/1, 64, 35, 73, 29, 4, 
2018/12/2, 82, 42, 8, 31, 5, 
2018/12/3, 99, 53, 5, 48, 7, 
2018/12/4, 105, 55, 6, 44, 7, 
2018/12/5, 108, 49, 11, 35, 6, 
2018/12/6, 103, 39, 14, 30, 4, 
2018/12/7, 88, 29, 26, 30, 4, 
2018/12/8, 74, 44, 7, 46, 6, 
2018/12/9, 107, 55, 4, 62, 8, 
2018/12/10, 110, 46, 7, 42, 6, 
2018/12/11, 85, 40, 11, 32, 5, 
2018/12/12, 88, 25, 31, 27, 4, 
2018/12/13, 65, 15, 29, 32, 4, 
2018/12/14, 38, 23, 19, 30, 4, 
